location,year,month,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_cases,new_cases,total_deaths,new_deaths,vaccine_types_used
Netherlands,2021,1,628289,625915.0,2430.0,28178901.0,176896.0,399171.0,2566.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,2,3779373,3214095.0,565602.0,29069896.0,110993.0,416349.0,1565.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,3,8288019,6224675.0,2064272.0,36639813.0,188081.0,500361.0,975.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,4,21608770,12067159.0,3837787.0,41859474.0,221747.0,506606.0,610.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,5,32332817,28356993.0,10343317.0,49499487.0,149857.0,541160.0,476.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,6,52412320,34722265.0,19521585.0,50298269.0,34249.0,532218.0,127.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,7,94663822,58853895.0,39522021.0,55246705.0,182142.0,552202.0,83.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,8,89475884,49880998.0,42734505.0,59215988.0,77016.0,556667.0,200.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,9,93266995,50854260.0,45623722.0,59467799.0,61445.0,544610.0,175.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,10,119331538,64769427.0,58629979.0,63886144.0,135194.0,568304.0,250.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,11,97719012,52742666.0,47848390.0,71254138.0,522039.0,567284.0,1003.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Netherlands,2021,12,135163392,53199447.0,48680737.0,91222535.0,487233.0,630325.0,1510.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,1,293390,1628813.0,115522.0,1785238.0,13399.0,15756.0,128.0,"Pfizer/BioNTech, Moderna, Oxford/AstraZeneca"
Norway,2021,2,1471166,6874633.0,2436626.0,1873818.0,8040.0,16705.0,58.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,3,3078056,15473804.0,7989806.0,2572627.0,25073.0,19951.0,51.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,4,7016486,30822180.0,9670905.0,3171867.0,16891.0,21206.0,83.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,5,9385876,48900301.0,20938377.0,3700511.0,12146.0,23980.0,27.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,6,14169650,63755751.0,41893491.0,3857167.0,6200.0,23667.0,12.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,7,24732112,99674366.0,52234817.0,4160862.0,6311.0,24697.0,5.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,8,25053519,117289304.0,74092169.0,4537873.0,22547.0,25058.0,15.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,9,30171690,121374610.0,105131354.0,5344459.0,29257.0,25105.0,47.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,10,39902613,130298421.0,115335108.0,6108770.0,17849.0,27347.0,39.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,11,33450181,127011501.0,113894592.0,7025480.0,60563.0,29248.0,155.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2021,12,46939689,132467246.0,120847765.0,10381817.0,126416.0,36758.0,251.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,1,2636336,14282083.0,1342383.0,43986631.0,218507.0,1021601.0,8626.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,2,10045737,34711607.0,15635244.0,44741606.0,193601.0,1140187.0,6589.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,3,19612759,74286971.0,39940373.0,61090282.0,614731.0,1487529.0,9276.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,4,45892829,125204788.0,46327226.0,78591316.0,470425.0,1817472.0,14457.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,5,67854172,314595315.0,131320278.0,88232622.0,80141.0,2210036.0,6243.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,6,100900204,436568914.0,287142044.0,86322708.0,7629.0,2237645.0,1276.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,7,158355916,476705671.0,424688149.0,89320869.0,3027.0,2330636.0,240.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,8,137332357,490422383.0,473358694.0,89453978.0,5731.0,2334398.0,84.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,9,141435033,489306943.0,478773130.0,86892034.0,18401.0,2264120.0,305.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,10,183391264,380883916.0,375093676.0,91361038.0,118176.0,2361067.0,1349.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,11,154279759,512723333.0,504358980.0,97603827.0,514814.0,2391227.0,6584.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Poland,2021,12,215519778,531661304.0,560560166.0,120216939.0,568154.0,2798438.0,13471.0,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Portugal,2021,1,902964,3244611.0,272337.0,17049576.0,306838.0,281499.0,5576.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Oxford/AstraZeneca, Sinovac"
Portugal,2021,2,2710231,11210754.0,5408886.0,21832473.0,84046.0,421699.0,3835.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Covaxin"
Portugal,2021,3,5581904,28345542.0,12514543.0,25249953.0,17160.0,516947.0,531.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Covaxin"
Portugal,2021,4,13699359,54709356.0,21036861.0,24884086.0,14771.0,507843.0,126.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Covaxin"
Portugal,2021,5,20061517,100875871.0,43265538.0,26115035.0,12600.0,527125.0,51.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Covaxin"
Portugal,2021,6,29789114,135007705.0,80046439.0,25847071.0,30464.0,511680.0,71.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Covaxin"
Portugal,2021,7,55238003,152048462.0,117756430.0,28649499.0,89074.0,533398.0,265.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Covaxin"
Portugal,2021,8,55126246,236172267.0,211629385.0,31154126.0,69296.0,544552.0,382.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Covaxin"
Portugal,2021,9,59556067,159027170.0,147327863.0,31722785.0,31352.0,536358.0,232.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Portugal,2021,10,76642883,35977918.0,35231491.0,33465710.0,21372.0,560451.0,182.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Portugal,2021,11,64432745,36276458.0,44687169.0,33407248.0,56598.0,548484.0,284.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Portugal,2021,12,89597131,37022298.0,280402657.0,37986669.0,242397.0,580237.0,514.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Romania,2021,1,8329266,7773250.0,556016.0,21284511.0,96480.0,531027.0,2568.0,Pfizer/BioNTech
Romania,2021,2,31550206,20369193.0,11400073.0,21393593.0,73251.0,543576.0,2015.0,"Pfizer/BioNTech, Moderna, Oxford/AstraZeneca"
Romania,2021,3,70370058,46786647.0,23802471.0,27072367.0,150809.0,675852.0,3188.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Moderna"
Romania,2021,4,122756141,76840177.0,45915964.0,30490112.0,102462.0,776365.0,4571.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Romania,2021,5,205892749,119795337.0,87356719.0,33171681.0,22472.0,912082.0,2203.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Johnson&Johnson"
Romania,2021,6,256414641,136736305.0,126324958.0,32392059.0,3055.0,958788.0,3474.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Romania,2021,7,276161133,150794983.0,146090855.0,33532173.0,2397.0,1059684.0,495.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Romania,2021,8,297602883,158973834.0,155174959.0,33754375.0,15576.0,1065823.0,289.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Romania,2021,9,297865532,144215510.0,157315760.0,34337334.0,134903.0,1063049.0,2471.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Romania,2021,10,349372648,0.0,177542015.0,44801532.0,414363.0,1296342.0,10710.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Romania,2021,11,392186542,0.0,207381038.0,52125668.0,131636.0,1594760.0,8778.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Romania,2021,12,466698946,0.0,237788266.0,55657693.0,29224.0,1794588.0,2223.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech, Oxford/AstraZeneca"
Slovakia,2021,1,343575,515443.0,45313.0,11181095.0,161413.0,106072.0,2504.0,"Pfizer/BioNTech, Moderna"
Slovakia,2021,2,1336335,1187480.0,477906.0,14364977.0,152655.0,165803.0,2547.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovakia,2021,3,2898009,2378165.0,995178.0,20383434.0,119205.0,266399.0,2530.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Slovakia,2021,4,6584810,3962908.0,1601096.0,22040345.0,46202.0,325476.0,1965.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Johnson&Johnson"
Slovakia,2021,5,8777062,7697926.0,3897642.0,23711548.0,16930.0,376330.0,659.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Johnson&Johnson"
Slovakia,2021,6,12677227,7869008.0,5814719.0,23210464.0,4003.0,373570.0,167.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Slovakia,2021,7,20049728,8820529.0,7794975.0,24045132.0,1433.0,388266.0,30.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Slovakia,2021,8,17569217,11753926.0,11079124.0,24113804.0,3323.0,388883.0,8.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Slovakia,2021,9,17273542,9743015.0,9402210.0,23676572.0,24605.0,377169.0,89.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Slovakia,2021,10,22427046,12498490.0,12138287.0,26061417.0,94554.0,397437.0,397.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovakia,2021,11,16806743,10513802.0,10062168.0,30761240.0,271274.0,409421.0,1384.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Slovakia,2021,12,24778049,10940973.0,10439911.0,40230720.0,200882.0,485920.0,2217.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech, Sputnik V"
Slovenia,2021,1,219310,1250746.0,196409.0,4541774.0,44321.0,97524.0,806.0,"Pfizer/BioNTech, Moderna"
Slovenia,2021,2,528788,2259256.0,1343409.0,5025008.0,23608.0,103734.0,333.0,"Moderna, Pfizer/BioNTech, Oxford/AstraZeneca"
Slovenia,2021,3,1080997,5657801.0,2782357.0,6272871.0,25521.0,122325.0,211.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,4,2573780,10783964.0,4432923.0,6883212.0,24690.0,124415.0,203.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Johnson&Johnson"
Slovenia,2021,5,3548440,17403309.0,9466100.0,7706414.0,13430.0,133985.0,125.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,6,5245331,23571497.0,17211209.0,7690069.0,3613.0,132112.0,44.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,7,7954427,27560517.0,24162799.0,8002110.0,1880.0,137157.0,10.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,8,7072878,30545017.0,27517918.0,8131082.0,7983.0,137537.0,21.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,9,7753655,32883993.0,29482713.0,8398786.0,26166.0,134754.0,111.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,10,10671224,36534362.0,33725906.0,9612742.0,42486.0,143964.0,184.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,11,9500347,36360179.0,33959054.0,11452020.0,85048.0,149141.0,479.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Slovenia,2021,12,12747310,38500641.0,36371286.0,13773534.0,43150.0,168657.0,365.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Johnson&Johnson"
Spain,2021,1,4264206,15819111.0,1332788.0,71180786.0,814854.0,1671602.0,7482.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,2,11914245,32936326.0,19610900.0,85568038.0,445434.0,1817907.0,10823.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,3,24774643,82523100.0,39059915.0,99280629.0,170147.0,2253421.0,6317.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,4,65133054,190947281.0,75784763.0,101966198.0,239724.0,2304772.0,2757.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,5,94372238,336325602.0,158538410.0,111828043.0,154313.0,2457179.0,1737.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,6,140886012,487773735.0,299598633.0,112315945.0,130570.0,2415566.0,922.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,7,255891511,609909043.0,487095238.0,127176133.0,638084.0,2514636.0,611.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,8,250785297,797208992.0,694499821.0,145741563.0,408021.0,2566714.0,2854.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,9,275845913,820560943.0,782508326.0,147560360.0,104026.0,2567702.0,2075.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,10,356645150,795831239.0,778560925.0,154564729.0,52057.0,2695412.0,953.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,11,299547355,763944377.0,749907932.0,152079399.0,153036.0,2631569.0,684.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Spain,2021,12,416985123,700159634.0,679807615.0,171026150.0,1130644.0,2748437.0,1353.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,1,685454,603289.0,39961.0,15946013.0,129578.0,315602.0,2864.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,2,2369260,1628587.0,741477.0,17201658.0,90352.0,347461.0,1235.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,3,5150481,3593995.0,1558033.0,22569251.0,147577.0,408718.0,639.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,4,13230096,7131984.0,2614852.0,26658585.0,168718.0,412253.0,583.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,5,18440953,16507853.0,5423465.0,32025515.0,94869.0,442639.0,403.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,6,27789007,17718403.0,10076027.0,32498568.0,21517.0,437067.0,178.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,7,48779953,23207519.0,14917585.0,33929227.0,10050.0,453986.0,30.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,8,46911246,33113053.0,24789670.0,34482960.0,26773.0,454630.0,37.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,9,52446888,27995785.0,25173098.0,34241906.0,26073.0,442653.0,172.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,10,68874230,36152641.0,33847038.0,36023728.0,18626.0,463370.0,161.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,11,58424766,29819231.0,28000845.0,35575143.0,33347.0,452824.0,126.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021,12,81010426,30515435.0,29067250.0,38709278.0,109925.0,471919.0,159.0,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021,1,3844126,3692393.0,107272.0,15277220.0,69024.0,273630.0,1650.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,2,16221039,12520314.0,3531876.0,15173740.0,33612.0,275223.0,580.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,3,36920599,23178348.0,13345024.0,17873268.0,46192.0,314914.0,281.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,4,63099014,39588569.0,22958037.0,18901590.0,58850.0,312954.0,258.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,5,120581724,77550053.0,42811903.0,21072727.0,34766.0,330027.0,157.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,6,192510251,115851640.0,77810282.0,21010449.0,8264.0,322540.0,63.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,7,261029110,141872671.0,121779993.0,21972863.0,14661.0,334153.0,20.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,8,289343287,151069282.0,141520546.0,23065259.0,62001.0,335654.0,106.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,9,302068273,159684989.0,146750721.0,24451970.0,60697.0,329614.0,192.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,10,335727374,175719010.0,165770975.0,26537685.0,32195.0,345883.0,157.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,11,343143565,174265110.0,169649790.0,27887830.0,142104.0,340723.0,288.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021,12,401819007,183680264.0,179382413.0,36003249.0,317953.0,367944.0,699.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,1,328127931,506555707.0,89072419.0,733760250.0,6146762.0,12355042.0,96256.0,"Moderna, Pfizer/BioNTech"
United States,2021,2,1412626490,1216177223.0,515269544.0,776826860.0,2409457.0,13534272.0,65319.0,"Moderna, Pfizer/BioNTech"
United States,2021,3,3466717801,2553119167.0,1438204134.0,919638939.0,1815394.0,16517474.0,36605.0,"Moderna, Pfizer/BioNTech, Johnson&Johnson"
United States,2021,4,5969036579,4029056114.0,2709302087.0,947647414.0,1888958.0,16827629.0,23803.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,5,8112431402,5074437492.0,4133589002.0,1023413847.0,924303.0,18034404.0,18362.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,6,9348744939,5359914783.0,4681804887.0,1007921189.0,400355.0,17890958.0,10508.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,7,10099337369,5804232229.0,5161450583.0,1061497516.0,1324025.0,18748283.0,8750.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,8,11077438253,6196886768.0,5407599076.0,1151015478.0,4282826.0,19252182.0,27949.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,9,10715038404,6326280244.0,5551490444.0,1250234436.0,4143306.0,19984632.0,58725.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,10,11806209903,6763886606.0,5985883657.0,1392848618.0,2509315.0,22383645.0,47772.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,11,10998155762,6835839625.0,5949915645.0,1419745070.0,2548214.0,22881184.0,34370.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021,12,13110163851,7411171310.0,6372939423.0,1578110436.0,6251607.0,24884594.0,46065.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
